,Player,Club,POS,GP,GS,MINS,G,A,SHTS,SOG,GWG,HmG,RdG,Gp90,SCpct,Year,Season,GWA,HmA,RdA,Ap90,SOGpct,FC,FS,OFF,YC,RC,PKG,PKA,Last Name,First Name,Base Salary,Guaranteed Compensation,Date
1936,Lawrence Olum,POR,D,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1937,Carlyle Mitchell,VAN,D,3.0,3.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
1938,Morgan Langley,PHI,M,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1939,Yordany Álvarez,RSL,M,5.0,4.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,21.0,4.0,0.0,4.0,0.0,0.0,0.0,,,,,
1940,Nico Muñiz,RSL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1941,Eddie Ababio,COL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ababio,Eddie,32604.0,32604.0,2011-09-01
1942,Santiago Prim,CLB,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Prim,Santiago,32600.0,32600.0,2011-09-01
1943,Aaron Horton,CLB,F,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Horton,Aaron,45000.0,60500.0,2011-09-01
1944,Tyler Lassiter,NY ,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1945,Seth Owusu,CHV,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1946,Matt Gold,TOR,D,3.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1947,Pari Pantazopoulos,CHI,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1948,Otto Loewy,NE ,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1949,Josh Janniere,COL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1950,Donny Toia,OCS,M-D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1951,Teddy Schneider,NY ,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1952,Bilal Duckett,VAN,D,4.0,2.0,226.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,100.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,Duckett,Bilal,32600.0,32600.0,2011-09-01
1953,Corey Hertzog,NY ,F,5.0,0.0,35.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,
1954,Matt Kassel,NY ,D-M,2.0,0.0,82.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1955,Mouloud Akloul,VAN,D,8.0,7.0,625.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,100.0,7.0,6.0,1.0,2.0,0.0,0.0,0.0,Akloul,Mouloud,150000.0,150000.0,2011-09-01
1956,Cody Arnoux,RSL,F,2.0,0.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Arnoux,Cody,65400.0,71650.0,2011-09-01
1957,Matt Luzunaris,SJ ,F,6.0,0.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,
1958,Edmundo Zura,SJ ,F,1.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1959,Danny Earls,COL,D,4.0,3.0,224.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Earls,Danny,32604.0,32604.0,2011-09-01
1960,Chris Albright,NY ,D,8.0,6.0,482.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,,,,,
1961,Leandre Griffit,CLB,M,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1962,Tim Ward,SJ ,D,3.0,2.0,226.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
1963,Gabriel Ferrari,CHI,F,3.0,0.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Ferrari,Gabriel,70000.0,70875.0,2011-09-01
1964,Greg Janicki,VAN,D,10.0,8.0,752.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,Janicki,Greg,45000.0,45000.0,2011-09-01
1965,John Rooney,NY ,M,5.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1966,Peter Lowry,POR,M,3.0,2.0,146.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,
1967,Kevin Harmse,VAN,M,3.0,1.0,126.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
1968,Steve Purdy,POR,D,8.0,8.0,720.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,50.0,12.0,9.0,0.0,2.0,0.0,0.0,0.0,Purdy,Steve,42000.0,42000.0,2011-09-01
1969,Brandon Barklage,DC ,D,4.0,0.0,38.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1970,Maykel Galindo,DAL,F,6.0,1.0,147.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Galindo,Maykel,50004.0,50004.0,2011-09-01
1971,Michael Harrington,KC ,D,23.0,16.0,1495.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,5.0,0.0,0.0,0.0,,,,,
1972,Carlos Mendes,NY ,D,18.0,16.0,1505.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,50.0,21.0,9.0,0.0,3.0,0.0,0.0,0.0,,,,,
1973,Craig Rocastle,KC ,M,6.0,5.0,306.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,
1974,Peter Vagenas,VAN,M,16.0,13.0,1042.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,Vagenas,Peter,48000.0,48000.0,2011-09-01
1975,Frankie Hejduk,LA ,D,6.0,6.0,472.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,50.0,13.0,1.0,0.0,5.0,0.0,0.0,0.0,,,,,
1976,Ross LaBauex,COL,M,11.0,4.0,313.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,50.0,5.0,8.0,2.0,3.0,0.0,0.0,0.0,LaBauex,Ross,44000.0,44000.0,2011-09-01
1977,Tristan Bowen,CHV,F,3.0,0.0,60.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Bowen,Tristan,75000.0,106363.63,2011-09-01
1978,Darrius Barnes,NE ,D,28.0,22.0,2153.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,50.0,14.0,12.0,1.0,1.0,0.0,0.0,0.0,,,,,
1979,Dejan Jakovic,CAN,D,15.0,15.0,1324.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,50.0,18.0,9.0,0.0,3.0,1.0,0.0,0.0,,,,,
1980,Andrew Wiedeman,DAL,F,3.0,0.0,59.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Wiedeman,Andrew,75000.0,118000.0,2011-09-01
1981,Justin Morrow,TOR,M,9.0,9.0,810.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,1.0,0.0,0.0,0.0,,,,,
1982,Russell Teibert,VAN,M,11.0,5.0,503.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,Teibert,Russell,50004.0,55604.0,2011-09-01
1983,Doneil Henry,VAN,D,10.0,6.0,503.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,50.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,
1984,Joseph Nane,COL,M,10.0,2.0,308.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,50.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,Nane,Joseph,42000.0,42000.0,2011-09-01
1985,Michael Nanchoff,VAN,M,5.0,1.0,137.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Nanchoff,Michael,60000.0,95000.0,2011-09-01
1986,Kofi Sarkodie,HOU,D,7.0,7.0,582.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,2.0,1.0,0.0,0.0,Sarkodie,Kofi,65000.0,110500.0,2011-09-01
1987,Michael Boxall,MIN,D,19.0,18.0,1616.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,100.0,25.0,10.0,0.0,3.0,0.0,0.0,0.0,,,,,
1988,Keith Makubuya,TOR,F,1.0,0.0,45.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1989,Artur Aghasyan,RSL,F,4.0,1.0,98.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,
1990,Oscar Cordon,TOR,M,4.0,1.0,144.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,33.3,6.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,
1991,Zach Pfeffer,PHI,M,3.0,2.0,136.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,66.7,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Pfeffer,Zach,55000.0,65000.0,2011-09-01
1992,Eric Gehrig,CLB,D,8.0,4.0,474.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,
1993,Dan Keat,LA ,M,5.0,1.0,117.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,
1994,Shaun Francis,CLB,D,6.0,5.0,428.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,Francis,Shaun,42000.0,42000.0,2011-09-01
1995,David Estrada,SEA,M-F,3.0,1.0,108.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,
1996,Ike Opara,SKC,D,8.0,5.0,485.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,10.0,4.0,3.0,1.0,0.0,0.0,0.0,,,,,
1997,Dasan Robinson,CHI,D,6.0,3.0,338.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,,,,,
1998,Scott Sealy,SJ ,F,11.0,6.0,419.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,,
1999,A.J. DeLaGarza,HOU,D,30.0,30.0,2627.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,33.3,31.0,31.0,1.0,3.0,0.0,0.0,0.0,,,,,
2000,Zach Scott,SEA,D,12.0,9.0,864.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,3.0,0.0,0.0,0.0,Scott,Zach,44109.0,44109.0,2011-09-01
2001,Adrian Cann,TOR,D,12.0,12.0,988.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,
2002,Kheli Dube,NE ,F,5.0,0.0,114.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,33.3,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,
2003,Nathan Sturgis,TOR,M,14.0,11.0,953.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,,,,,
2004,Jonathan Leathers,VAN,D,22.0,21.0,1840.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,25.0,15.0,8.0,0.0,3.0,0.0,0.0,0.0,Leathers,Jonathan,42000.0,42000.0,2011-09-01
2005,David Júnior Lopes,CHV,D,8.0,7.0,580.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,2.0,1.0,0.0,0.0,,,,,
2006,Jay DeMerit,VAN,D,21.0,20.0,1671.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,25.0,20.0,13.0,1.0,4.0,0.0,0.0,0.0,,,,,
2007,Jason Garey,HOU,F,10.0,2.0,164.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,25.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,Garey,Jason,80000.0,81250.0,2011-09-01
2008,Ryan Pore,POR,M,8.0,2.0,200.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,Pore,Ryan,80000.0,80000.0,2011-09-01
2009,Jovan Kirovski,LA ,M-F,13.0,2.0,244.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,
2010,Josip Mikulic,CHI,D,14.0,12.0,1038.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,5.0,1.0,0.0,0.0,Mikulic,Josip,110000.0,116250.0,2011-09-01
2011,Franco Coria,NE ,D,18.0,14.0,1250.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,29.0,5.0,0.0,5.0,0.0,0.0,0.0,,,,,
2012,Zarek Valentin,POR,D,25.0,24.0,2114.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,20.0,13.0,1.0,5.0,0.0,0.0,0.0,,,,,
2013,Dicoy Williams,TOR,D,8.0,7.0,655.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,25.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,
2014,Chris Cortez,CHV,F,9.0,1.0,207.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,20.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,Cortez,Chris,32604.0,32604.0,2011-09-01
2015,John Thorrington,VAN,M,11.0,9.0,740.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,14.0,7.0,1.0,1.0,0.0,0.0,0.0,Thorrington,John,194700.0,207200.0,2011-09-01
2016,Macoumba Kandji,COL,F,9.0,1.0,123.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,20.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,Kandji,Macoumba,120000.0,147988.37,2011-09-01
2017,Nana Attakora,SJ ,D,12.0,9.0,756.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,2.0,0.0,0.0,0.0,,,,,
2018,Ty Harden,TOR,D,26.0,24.0,2120.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,16.7,24.0,7.0,0.0,3.0,1.0,0.0,0.0,,,,,
2019,Blake Wagner,RSL,D-M,11.0,10.0,841.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,33.3,11.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,
2020,Andy Iro,CLB,D,17.0,15.0,1323.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,24.0,16.0,1.0,4.0,1.0,0.0,0.0,,,,,
2021,Richard Eckersley,TOR,D,23.0,22.0,1953.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,50.0,41.0,42.0,0.0,6.0,0.0,0.0,0.0,,,,,
2022,Stéphane Auvray,KC ,M,12.0,4.0,449.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,
2023,Logan Pause,CHI,M,29.0,28.0,2514.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,33.3,25.0,11.0,0.0,3.0,0.0,0.0,0.0,Pause,Logan,176000.0,184125.0,2011-09-01
2024,Pat Noonan,SEA,F,9.0,2.0,259.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,50.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,Noonan,Pat,48000.0,48000.0,2011-09-01
2025,Seth Sinovic,SKC,D,20.0,20.0,1737.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,33.3,15.0,15.0,1.0,2.0,0.0,0.0,0.0,,,,,
2026,Yamith Cuesta,CHI,D,20.0,18.0,1681.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,14.3,34.0,13.0,3.0,3.0,1.0,0.0,0.0,Cuesta,Yamith,72000.0,82000.0,2011-09-01
2027,Servando Carrasco,LA,M,12.0,7.0,689.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,5.0,0.0,0.0,0.0,,,,,
2028,James Marcelin,POR,M,20.0,12.0,1142.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,20.0,10.0,1.0,4.0,0.0,0.0,0.0,Marcelin,James,65000.0,65000.0,2011-09-01
2029,Branko Boskovic,DC ,M,4.0,1.0,124.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
2030,Stefani Miglioranzi,PHI,M,17.0,11.0,980.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,1.0,0.0,0.0,0.0,Miglioranzi,Stefani,130000.0,153125.0,2011-09-01
2031,David Horst,RSL,D,16.0,11.0,1170.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,50.0,11.0,11.0,3.0,0.0,0.0,0.0,0.0,,,,,
2032,Corey Ashe,HOU,M,32.0,30.0,2617.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,11.1,13.0,34.0,2.0,2.0,0.0,0.0,0.0,Ashe,Corey,80000.0,84500.0,2011-09-01
2033,Clyde Simms,DC ,M,29.0,29.0,2404.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,10.0,20.0,6.0,0.0,2.0,0.0,0.0,0.0,,,,,
2034,Joseph Ngwenya,DC ,F,16.0,7.0,629.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,54.5,20.0,11.0,7.0,1.0,0.0,0.0,0.0,,,,,
2035,Alen Stevanovic,TOR,M,12.0,9.0,773.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,27.3,6.0,10.0,2.0,1.0,0.0,0.0,0.0,,,,,
2036,Amobi Okugo,PHI,D-M,15.0,10.0,811.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,33.3,18.0,8.0,0.0,2.0,0.0,0.0,0.0,,,,,
2037,Mustapha Jarju,VAN,F,10.0,5.0,450.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,21.4,5.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,
2038,Ned Grabavoy,RSL,M,25.0,21.0,1899.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,17.6,25.0,38.0,3.0,3.0,0.0,0.0,0.0,Grabavoy,Ned,118125.0,118125.0,2011-09-01
2039,Eric Alexander,HOU,M,28.0,19.0,1467.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,2011,REG,0.0,0.0,0.0,0.0,15.8,12.0,7.0,2.0,0.0,0.0,0.0,0.0,,,,,
